t1,t2,colony,num_cells1,num_cells2,method,tp,fp,tn,fn,acc,f1,timediff
99,100,240102_30C_fig_SW182_01,37,37,gcn,37,0,1332,0,1.0,1.0,5
36,37,240102_30C_fig_SW182_01,14,14,gcn,14,0,182,0,1.0,1.0,5
64,65,240102_30C_fig_SW182_01,20,20,gcn,20,0,380,0,1.0,1.0,5
27,28,240102_30C_fig_SX387_01,19,19,gcn,19,0,342,0,1.0,1.0,5
111,113,240102_30C_fig_SX387_03,51,53,gcn,49,2,2652,0,0.9992600813910469,0.98,10
43,45,240102_30C_fig_SX387_03,22,23,gcn,21,1,484,0,0.9980237154150198,0.9767441860465116,10
113,115,240102_30C_fig_SW182_01,44,44,gcn,44,0,1892,0,1.0,1.0,10
36,38,240102_30C_fig_SX387_03,15,16,gcn,14,1,225,0,0.9958333333333333,0.9655172413793104,10
21,22,240102_30C_fig_SX387_01,19,19,gcn,19,0,342,0,1.0,1.0,5
69,73,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,20
15,19,240102_30C_fig_SX387_01,15,18,gcn,12,2,256,0,0.9925925925925926,0.9230769230769231,20
47,50,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,15
13,14,240102_30C_fig_SX387_01,15,15,gcn,15,0,210,0,1.0,1.0,5
85,86,240102_30C_fig_SX387_03,42,43,gcn,41,0,1765,0,1.0,1.0,5
58,61,240102_30C_fig_SX387_01,36,37,gcn,34,0,1297,1,0.9992492492492493,0.9855072463768116,15
66,67,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,5
60,64,240102_30C_fig_SW182_01,19,20,gcn,18,1,361,0,0.9973684210526316,0.972972972972973,20
50,53,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,15
11,13,240102_30C_fig_SX387_01,15,15,gcn,15,0,210,0,1.0,1.0,10
53,54,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,5
11,13,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,10
5,6,240102_30C_fig_SW182_01,7,7,gcn,7,0,42,0,1.0,1.0,5
8,12,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,20
60,63,240102_30C_fig_SW182_01,19,20,gcn,18,1,361,0,0.9973684210526316,0.972972972972973,15
31,34,240102_30C_fig_SW182_01,12,14,gcn,10,2,156,0,0.9880952380952381,0.9090909090909091,15
58,62,240102_30C_fig_SX387_01,36,38,gcn,33,1,1333,1,0.9985380116959064,0.9705882352941176,20
1,3,240102_30C_fig_SX387_01,10,10,gcn,10,0,90,0,1.0,1.0,10
11,14,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,15
29,30,240102_30C_fig_SX387_01,19,19,gcn,19,0,342,0,1.0,1.0,5
6,10,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,20
89,93,240102_30C_fig_SW182_01,33,36,gcn,30,1,1157,0,0.9991582491582491,0.9836065573770492,20
90,94,240102_30C_fig_SX387_03,47,47,gcn,47,0,2162,0,1.0,1.0,20
23,25,240102_30C_fig_SX387_01,19,19,gcn,18,0,342,1,0.997229916897507,0.972972972972973,10
80,83,240102_30C_fig_SX387_05,9,9,gcn,9,0,72,0,1.0,1.0,15
76,80,240102_30C_fig_SX387_05,8,9,gcn,7,1,64,0,0.9861111111111112,0.9333333333333333,20
33,37,240102_30C_fig_SW182_01,14,14,gcn,14,0,182,0,1.0,1.0,20
91,92,240102_30C_fig_SW182_01,35,35,gcn,35,0,1190,0,1.0,1.0,5
41,43,240102_30C_fig_SX387_03,21,22,gcn,20,0,442,0,1.0,1.0,10
25,26,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,5
27,30,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,15
110,111,240102_30C_fig_SX387_03,51,51,gcn,51,0,2550,0,1.0,1.0,5
2,3,240102_30C_fig_SW182_01,7,7,gcn,7,0,42,0,1.0,1.0,5
47,51,240102_30C_fig_SX387_05,8,9,gcn,8,0,64,0,1.0,1.0,20
93,95,240102_30C_fig_SX387_05,16,16,gcn,16,0,240,0,1.0,1.0,10
1,2,240102_30C_fig_SW182_01,7,7,gcn,7,0,42,0,1.0,1.0,5
99,103,240102_30C_fig_SW182_01,37,37,gcn,37,0,1332,0,1.0,1.0,20
28,32,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,20
63,65,240102_30C_fig_SW182_01,20,20,gcn,20,0,380,0,1.0,1.0,10
127,130,240102_30C_fig_SW182_01,57,58,gcn,56,1,3249,0,0.999697519661222,0.9911504424778761,15
2,6,240102_30C_fig_SW182_01,7,7,gcn,7,0,42,0,1.0,1.0,20
141,143,240102_30C_fig_SW182_01,66,66,gcn,66,0,4290,0,1.0,1.0,10
87,90,240102_30C_fig_SX387_05,15,15,gcn,15,0,210,0,1.0,1.0,15
39,43,240102_30C_fig_SW182_01,14,15,gcn,13,1,196,0,0.9952380952380953,0.9629629629629629,20
109,111,240102_30C_fig_SW182_01,38,41,gcn,35,2,1521,0,0.9987163029525032,0.9722222222222222,10
41,42,240102_30C_fig_SX387_05,5,5,gcn,5,0,20,0,1.0,1.0,5
47,51,240102_30C_fig_SX387_01,31,35,gcn,26,3,1055,1,0.9963133640552996,0.9285714285714286,20
63,64,240102_30C_fig_SX387_01,39,39,gcn,39,0,1482,0,1.0,1.0,5
55,57,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,10
18,19,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,5
74,77,240102_30C_fig_SX387_05,8,9,gcn,7,1,64,0,0.9861111111111112,0.9333333333333333,15
43,46,240102_30C_fig_SX387_05,5,8,gcn,2,2,36,0,0.95,0.6666666666666666,15
21,23,240102_30C_fig_SX387_01,19,19,gcn,19,0,342,0,1.0,1.0,10
100,101,240102_30C_fig_SX387_05,16,16,gcn,16,0,240,0,1.0,1.0,5
76,79,240102_30C_fig_SX387_05,8,9,gcn,7,1,64,0,0.9861111111111112,0.9333333333333333,15
23,24,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,5
110,113,240102_30C_fig_SX387_05,16,17,gcn,15,1,256,0,0.9963235294117647,0.967741935483871,15
51,52,240102_30C_fig_SX387_05,9,8,gcn,8,0,64,0,1.0,1.0,5
17,21,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,20
106,110,240102_30C_fig_SW182_01,38,39,gcn,37,1,1444,0,0.9993252361673415,0.9866666666666667,20
105,108,240102_30C_fig_SX387_03,48,49,gcn,47,1,2304,0,0.9995748299319728,0.9894736842105263,15
62,63,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,5
53,57,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,20
43,45,240102_30C_fig_SW182_01,15,16,gcn,14,1,225,0,0.9958333333333333,0.9655172413793104,10
2,4,240102_30C_fig_SX387_01,10,10,gcn,10,0,90,0,1.0,1.0,10
55,57,240102_30C_fig_SX387_01,36,36,gcn,36,0,1260,0,1.0,1.0,10
69,70,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,5
101,105,240102_30C_fig_SX387_03,47,48,gcn,46,0,2210,0,1.0,1.0,20
25,29,240102_30C_fig_SX387_01,19,19,gcn,19,0,342,0,1.0,1.0,20
27,28,240102_30C_fig_SW182_01,12,12,gcn,12,0,132,0,1.0,1.0,5
49,53,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,20
26,28,240102_30C_fig_SX387_01,19,19,gcn,19,0,342,0,1.0,1.0,10
58,60,240102_30C_fig_SX387_01,36,37,gcn,35,0,1297,0,1.0,1.0,10
58,61,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,15
23,25,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,10
61,62,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,5
49,50,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,5
56,57,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,5
45,47,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,10
59,63,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,20
107,110,240102_30C_fig_SX387_05,16,16,gcn,16,0,240,0,1.0,1.0,15
93,97,240102_30C_fig_SW182_01,36,36,gcn,36,0,1260,0,1.0,1.0,20
58,62,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,20
67,68,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,5
28,31,240102_30C_fig_SX387_01,19,19,gcn,19,0,342,0,1.0,1.0,15
60,61,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,5
70,73,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,15
90,92,240102_30C_fig_SX387_03,47,47,gcn,47,0,2162,0,1.0,1.0,10
15,19,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,20
34,35,240102_30C_fig_SW182_01,14,14,gcn,14,0,182,0,1.0,1.0,5
42,45,240102_30C_fig_SX387_01,25,28,gcn,23,2,675,0,0.9971428571428571,0.9583333333333334,15
50,51,240102_30C_fig_SX387_01,34,35,gcn,33,0,1157,0,1.0,1.0,5
10,13,240102_30C_fig_SW182_01,7,8,gcn,6,1,49,0,0.9821428571428571,0.9230769230769231,15
125,126,240102_30C_fig_SW182_01,54,55,gcn,53,1,2916,0,0.9996632996632997,0.9906542056074766,5
66,68,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,10
7,9,240102_30C_fig_SX387_01,11,12,gcn,10,1,121,0,0.9924242424242424,0.9523809523809523,10
110,112,240102_30C_fig_SX387_03,51,53,gcn,49,2,2652,0,0.9992600813910469,0.98,10
30,33,240102_30C_fig_SX387_01,19,19,gcn,19,0,342,0,1.0,1.0,15
65,69,240102_30C_fig_SW182_01,20,21,gcn,19,1,400,0,0.9976190476190476,0.9743589743589743,20
57,58,240102_30C_fig_SX387_01,36,36,gcn,36,0,1260,0,1.0,1.0,5
36,40,240102_30C_fig_SX387_03,15,19,gcn,11,3,271,0,0.9894736842105263,0.88,20
99,103,240102_30C_fig_SX387_05,16,16,gcn,16,0,240,0,1.0,1.0,20
100,102,240102_30C_fig_SX387_05,16,16,gcn,16,0,240,0,1.0,1.0,10
72,74,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,10
14,18,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,20
9,12,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,15
94,97,240102_30C_fig_SW182_01,36,36,gcn,36,0,1260,0,1.0,1.0,15
6,9,240102_30C_fig_SX387_05,2,4,gcn,0,2,6,0,0.75,0.0,15
45,47,240102_30C_fig_SX387_01,28,31,gcn,25,1,842,0,0.9988479262672811,0.9803921568627451,10
18,19,240102_30C_fig_SX387_01,16,18,gcn,14,1,273,0,0.9965277777777778,0.9655172413793104,5
9,13,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,20
71,72,240102_30C_fig_SW182_01,23,25,gcn,21,2,552,0,0.9965217391304347,0.9545454545454546,5
41,43,240102_30C_fig_SW182_01,15,15,gcn,15,0,210,0,1.0,1.0,10
101,104,240102_30C_fig_SW182_01,37,37,gcn,37,0,1332,0,1.0,1.0,15
48,51,240102_30C_fig_SX387_05,8,9,gcn,8,0,64,0,1.0,1.0,15
9,12,240102_30C_fig_SX387_01,12,15,gcn,9,3,168,0,0.9833333333333333,0.8571428571428571,15
126,130,240102_30C_fig_SW182_01,55,58,gcn,52,2,3136,0,0.9993730407523511,0.9811320754716981,20
52,53,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,5
59,63,240102_30C_fig_SW182_01,18,20,gcn,16,2,342,0,0.9944444444444445,0.9411764705882353,20
38,41,240102_30C_fig_SX387_05,4,5,gcn,3,1,16,0,0.95,0.8571428571428571,15
10,14,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,20
45,46,240102_30C_fig_SX387_03,23,24,gcn,22,1,529,0,0.9981884057971014,0.9777777777777777,5
38,42,240102_30C_fig_SW182_01,14,15,gcn,13,1,196,0,0.9952380952380953,0.9629629629629629,20
95,98,240102_30C_fig_SX387_05,16,16,gcn,16,0,240,0,1.0,1.0,15
57,58,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,5
85,87,240102_30C_fig_SW182_01,33,33,gcn,33,0,1056,0,1.0,1.0,10
106,109,240102_30C_fig_SW182_01,38,38,gcn,38,0,1406,0,1.0,1.0,15
96,97,240102_30C_fig_SW182_01,36,36,gcn,36,0,1260,0,1.0,1.0,5
135,139,240102_30C_fig_SW182_01,63,64,gcn,62,0,3970,0,1.0,1.0,20
88,92,240102_30C_fig_SX387_03,44,47,gcn,41,1,2026,0,0.9995164410058027,0.9879518072289156,20
18,20,240102_30C_fig_SX387_01,16,18,gcn,14,1,273,0,0.9965277777777778,0.9655172413793104,10
11,15,240102_30C_fig_SX387_01,15,15,gcn,15,0,210,0,1.0,1.0,20
46,48,240102_30C_fig_SX387_01,29,33,gcn,25,3,929,0,0.9968652037617555,0.9433962264150944,10
26,28,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,10
27,30,240102_30C_fig_SW182_01,12,12,gcn,12,0,132,0,1.0,1.0,15
43,46,240102_30C_fig_SX387_01,25,29,gcn,22,3,700,0,0.9958620689655172,0.9361702127659575,15
80,82,240102_30C_fig_SX387_03,37,40,gcn,34,3,1443,0,0.9979729729729729,0.9577464788732394,10
81,83,240102_30C_fig_SX387_03,39,41,gcn,37,1,1561,0,0.9993746091307066,0.9866666666666667,10
24,25,240102_30C_fig_SX387_01,19,19,gcn,18,0,342,1,0.997229916897507,0.972972972972973,5
109,112,240102_30C_fig_SX387_03,51,53,gcn,49,2,2652,0,0.9992600813910469,0.98,15
7,10,240102_30C_fig_SW182_01,7,7,gcn,7,0,42,0,1.0,1.0,15
95,99,240102_30C_fig_SX387_05,16,16,gcn,16,0,240,0,1.0,1.0,20
126,128,240102_30C_fig_SW182_01,55,57,gcn,53,1,3081,0,0.9996810207336523,0.9906542056074766,10
78,82,240102_30C_fig_SX387_05,9,9,gcn,9,0,72,0,1.0,1.0,20
78,81,240102_30C_fig_SW182_01,28,30,gcn,26,2,812,0,0.9976190476190476,0.9629629629629629,15
60,62,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,10
44,48,240102_30C_fig_SX387_01,26,33,gcn,20,5,833,0,0.9941724941724942,0.8888888888888888,20
42,44,240102_30C_fig_SX387_01,25,26,gcn,24,1,625,0,0.9984615384615385,0.9795918367346939,10
24,26,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,10
48,51,240102_30C_fig_SW182_01,17,17,gcn,17,0,272,0,1.0,1.0,15
24,28,240102_30C_fig_SW182_01,12,12,gcn,12,0,132,0,1.0,1.0,20
48,51,240102_30C_fig_SX387_01,33,35,gcn,31,1,1123,0,0.9991341991341991,0.9841269841269841,15
60,62,240102_30C_fig_SW182_01,19,19,gcn,19,0,342,0,1.0,1.0,10
58,60,240102_30C_fig_SX387_03,24,24,gcn,24,0,552,0,1.0,1.0,10
0,4,240102_30C_fig_SW182_01,7,7,gcn,7,0,42,0,1.0,1.0,20
136,139,240102_30C_fig_SW182_01,63,64,gcn,62,0,3970,0,1.0,1.0,15
104,107,240102_30C_fig_SW182_01,37,38,gcn,36,0,1370,0,1.0,1.0,15
52,56,240102_30C_fig_SX387_05,8,8,gcn,8,0,56,0,1.0,1.0,20
26,29,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,15
134,135,240102_30C_fig_SW182_01,61,63,gcn,59,1,3783,0,0.9997397866250325,0.9915966386554622,5
123,124,240102_30C_fig_SW182_01,53,53,gcn,53,0,2756,0,1.0,1.0,5
85,86,240102_30C_fig_SW182_01,33,33,gcn,33,0,1056,0,1.0,1.0,5
29,32,240102_30C_fig_SX387_01,19,19,gcn,19,0,342,0,1.0,1.0,15
97,100,240102_30C_fig_SX387_03,47,47,gcn,47,0,2162,0,1.0,1.0,15
89,92,240102_30C_fig_SX387_03,45,47,gcn,43,1,2071,0,0.9995271867612293,0.9885057471264368,15
118,119,240102_30C_fig_SW182_01,51,52,gcn,50,1,2601,0,0.9996229260935143,0.9900990099009901,5
81,85,240102_30C_fig_SX387_05,9,13,gcn,5,3,109,0,0.9743589743589743,0.7692307692307693,20
105,107,240102_30C_fig_SX387_05,16,16,gcn,16,0,240,0,1.0,1.0,10
76,80,240102_30C_fig_SX387_03,32,37,gcn,25,7,1150,2,0.9923986486486487,0.847457627118644,20
82,84,240102_30C_fig_SX387_03,40,41,gcn,39,0,1601,0,1.0,1.0,10
38,39,240102_30C_fig_SX387_01,19,20,gcn,18,0,362,0,1.0,1.0,5
79,81,240102_30C_fig_SX387_05,9,9,gcn,9,0,72,0,1.0,1.0,10
97,98,240102_30C_fig_SX387_03,47,47,gcn,47,0,2162,0,1.0,1.0,5
83,84,240102_30C_fig_SW182_01,31,32,gcn,30,1,961,0,0.998991935483871,0.9836065573770492,5
59,62,240102_30C_fig_SX387_01,37,38,gcn,36,0,1370,0,1.0,1.0,15
32,36,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,20
