,t1,t2,colony,num_cells1,num_cells2,method,tp,fp,tn,fn,acc,f1,timediff,assgraphs,seed
103,26,27,colony005,4,4,gcn,4,0,12,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
104,96,97,colony005,12,12,gcn,12,0,132,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
105,118,119,colony005,18,18,gcn,18,0,306,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
106,154,155,colony005,28,29,gcn,28,0,784,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
107,146,147,colony005,24,26,gcn,24,0,600,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
108,87,88,colony005,10,11,gcn,10,0,100,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
109,12,13,colony005,3,3,gcn,3,0,6,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
110,113,114,colony005,15,15,gcn,15,0,210,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
111,89,90,colony005,11,11,gcn,11,0,110,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
112,47,48,colony005,7,8,gcn,7,0,49,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
113,23,24,colony005,4,4,gcn,4,0,12,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
114,94,95,colony005,12,12,gcn,12,0,132,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
115,16,17,colony005,3,3,gcn,3,0,6,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
116,32,33,colony005,5,5,gcn,5,0,20,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
117,37,38,colony005,6,6,gcn,6,0,30,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
118,158,159,colony005,30,31,gcn,30,0,900,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
119,101,102,colony005,14,14,gcn,14,0,182,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
120,86,87,colony005,10,10,gcn,10,0,90,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
121,72,73,colony005,9,9,gcn,9,0,72,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
122,112,113,colony005,15,15,gcn,15,0,210,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
123,65,66,colony005,9,9,gcn,9,0,72,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
124,131,132,colony005,23,23,gcn,23,0,506,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
125,25,26,colony005,4,4,gcn,4,0,12,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
126,134,135,colony005,23,23,gcn,23,0,506,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
127,92,93,colony005,11,11,gcn,11,0,110,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
128,162,163,colony005,33,33,gcn,33,0,1056,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
129,38,39,colony005,6,7,gcn,6,0,36,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
130,176,177,colony005,37,37,gcn,37,0,1332,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
131,165,166,colony005,34,35,gcn,34,0,1156,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
132,164,165,colony005,34,34,gcn,34,0,1122,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
133,88,89,colony005,11,11,gcn,11,0,110,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/ass_graphs_features,0
