,t1,t2,colony,num_cells1,num_cells2,method,tp,fp,tn,fn,acc,f1,timediff,assgraphs,seed
498,24,25,240102_30C_fig_SX387_01,19,19,gcn,17,2,340,2,0.9889196675900277,0.8947368421052632,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
499,93,94,240102_30C_fig_SW182_02,35,36,gcn,34,1,1224,1,0.9984126984126984,0.9714285714285714,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
500,134,135,240102_30C_fig_SW182_01,61,63,gcn,59,2,3780,2,0.9989591465001301,0.9672131147540983,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
501,123,124,240102_30C_fig_SW182_01,53,53,gcn,53,0,2756,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
502,85,86,240102_30C_fig_SW182_01,33,33,gcn,33,0,1056,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
503,118,119,240102_30C_fig_SW182_01,51,52,gcn,50,1,2600,1,0.9992458521870287,0.9803921568627451,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
504,38,39,240102_30C_fig_SX387_01,19,20,gcn,19,0,361,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
505,97,98,240102_30C_fig_SX387_03,47,47,gcn,47,0,2162,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
506,83,84,240102_30C_fig_SW182_01,31,32,gcn,30,1,960,1,0.9979838709677419,0.967741935483871,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
507,36,37,240102_30C_fig_SW182_02,15,15,gcn,15,0,210,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
508,5,6,240102_30C_fig_SX387_03,10,12,gcn,8,2,108,2,0.9666666666666667,0.8,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
509,101,102,240102_30C_fig_SW182_02,39,42,gcn,36,3,1596,3,0.9963369963369964,0.9230769230769231,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
510,124,125,240102_30C_fig_SX387_03,78,79,gcn,77,1,6083,1,0.9996754300551769,0.9871794871794872,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
511,81,82,240102_30C_fig_SX387_05,9,9,gcn,9,0,72,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
512,22,23,240102_30C_fig_SX387_03,12,12,gcn,12,0,132,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
513,108,109,240102_30C_fig_SX387_03,49,51,gcn,47,2,2448,2,0.9983993597438976,0.9591836734693877,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
514,85,86,240102_30C_fig_SX387_05,13,14,gcn,12,1,168,1,0.989010989010989,0.9230769230769231,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
515,53,54,240102_30C_fig_SW182_01,17,17,gcn,17,0,272,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
516,119,120,240102_30C_fig_SW182_01,52,53,gcn,52,0,2704,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
517,40,41,240102_30C_fig_SW182_02,16,16,gcn,16,0,240,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
518,132,133,240102_30C_fig_SW182_01,61,61,gcn,61,0,3660,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
519,100,101,240102_30C_fig_SW182_01,37,37,gcn,37,0,1332,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
520,11,12,240102_30C_fig_SW182_01,7,8,gcn,7,0,49,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
521,57,58,240102_30C_fig_SW182_02,21,21,gcn,21,0,420,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
522,8,9,240102_30C_fig_SW182_02,8,8,gcn,8,0,56,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
523,44,45,240102_30C_fig_SX387_03,22,23,gcn,22,0,484,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
524,46,47,240102_30C_fig_SW182_01,16,16,gcn,16,0,240,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
525,39,40,240102_30C_fig_SX387_01,20,21,gcn,20,0,400,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
526,112,113,240102_30C_fig_SW182_01,44,44,gcn,44,0,1892,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
527,56,57,240102_30C_fig_SX387_01,36,36,gcn,36,0,1260,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
528,41,42,240102_30C_fig_SW182_01,15,15,gcn,15,0,210,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
529,75,76,240102_30C_fig_SW182_01,27,28,gcn,26,1,728,1,0.9973544973544973,0.9629629629629629,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
530,15,16,240102_30C_fig_SX387_01,15,16,gcn,15,0,225,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
531,83,84,240102_30C_fig_SW182_02,32,32,gcn,32,0,992,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
532,87,88,240102_30C_fig_SW182_01,33,33,gcn,33,0,1056,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
533,33,34,240102_30C_fig_SX387_05,4,4,gcn,4,0,12,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
534,59,60,240102_30C_fig_SW182_01,18,19,gcn,17,1,323,1,0.9941520467836257,0.9444444444444444,5,/mlodata1/hokarami/fari/tracking/generated_data/scaled_images/fissions/ass_graphs_fourier_10_f10_locality_False,0
