,t1,t2,colony,num_cells1,num_cells2,method,tp,fp,tn,fn,acc,f1,timediff,assgraphs,seed
131,102,104,wt_pom1D_01_20_R3D_REF_dv_trk,14,15,gcn,13,0,197,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
132,24,26,wt_pom1D_01_20_R3D_REF_dv_trk,3,3,gcn,3,0,6,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
133,88,89,wt_pom1D_01_20_R3D_REF_dv_trk,10,10,gcn,10,0,90,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
134,158,160,wt_pom1D_01_20_R3D_REF_dv_trk,49,48,gcn,46,2,2304,0,0.9991496598639455,0.9787234042553191,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
135,37,38,wt_pom1D_01_20_R3D_REF_dv_trk,4,4,gcn,4,0,12,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
136,101,103,wt_pom1D_01_20_R3D_REF_dv_trk,14,14,gcn,14,0,182,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
137,31,33,wt_pom1D_01_20_R3D_REF_dv_trk,4,4,gcn,4,0,12,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
138,118,120,wt_pom1D_01_20_R3D_REF_dv_trk,19,20,gcn,18,0,362,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
139,154,156,wt_pom1D_01_20_R3D_REF_dv_trk,43,44,gcn,42,0,1850,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
140,167,169,wt_pom1D_01_20_R3D_REF_dv_trk,57,61,gcn,53,0,3424,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
141,24,25,wt_pom1D_01_20_R3D_REF_dv_trk,3,3,gcn,3,0,6,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
142,127,129,wt_pom1D_01_20_R3D_REF_dv_trk,24,25,gcn,23,0,577,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
143,62,63,wt_pom1D_01_20_R3D_REF_dv_trk,6,6,gcn,6,0,30,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
144,96,97,wt_pom1D_01_20_R3D_REF_dv_trk,10,13,gcn,7,0,123,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
145,80,82,wt_pom1D_01_20_R3D_REF_dv_trk,10,10,gcn,10,0,90,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
146,103,104,wt_pom1D_01_20_R3D_REF_dv_trk,14,15,gcn,13,0,197,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
147,104,106,wt_pom1D_01_20_R3D_REF_dv_trk,15,17,gcn,13,0,242,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
148,94,95,wt_pom1D_01_20_R3D_REF_dv_trk,10,10,gcn,10,0,90,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
149,29,30,wt_pom1D_01_20_R3D_REF_dv_trk,4,4,gcn,4,0,12,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
150,94,96,wt_pom1D_01_20_R3D_REF_dv_trk,10,10,gcn,10,0,90,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
151,170,172,wt_pom1D_01_20_R3D_REF_dv_trk,61,68,gcn,53,1,4093,1,0.9995178399228544,0.9814814814814815,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
152,113,115,wt_pom1D_01_20_R3D_REF_dv_trk,18,18,gcn,18,0,306,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
153,136,137,wt_pom1D_01_20_R3D_REF_dv_trk,29,29,gcn,29,0,812,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
154,51,52,wt_pom1D_01_20_R3D_REF_dv_trk,4,4,gcn,4,0,12,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
155,139,140,wt_pom1D_01_20_R3D_REF_dv_trk,33,33,gcn,33,0,1056,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
156,118,119,wt_pom1D_01_20_R3D_REF_dv_trk,19,20,gcn,18,0,362,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
157,157,159,wt_pom1D_01_20_R3D_REF_dv_trk,46,47,gcn,43,2,2117,0,0.9990749306197965,0.9772727272727273,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
158,43,45,wt_pom1D_01_20_R3D_REF_dv_trk,4,4,gcn,4,0,12,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
159,48,50,wt_pom1D_01_20_R3D_REF_dv_trk,4,4,gcn,4,0,12,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
160,68,69,wt_pom1D_01_20_R3D_REF_dv_trk,7,7,gcn,7,0,42,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
161,163,165,wt_pom1D_01_20_R3D_REF_dv_trk,53,53,gcn,53,0,2756,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
162,37,39,wt_pom1D_01_20_R3D_REF_dv_trk,4,4,gcn,4,0,12,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
163,42,43,wt_pom1D_01_20_R3D_REF_dv_trk,4,4,gcn,4,0,12,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
164,115,117,wt_pom1D_01_20_R3D_REF_dv_trk,18,19,gcn,17,0,325,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
165,137,138,wt_pom1D_01_20_R3D_REF_dv_trk,29,30,gcn,28,0,842,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
166,92,94,wt_pom1D_01_20_R3D_REF_dv_trk,10,10,gcn,10,0,90,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
167,89,90,wt_pom1D_01_20_R3D_REF_dv_trk,10,10,gcn,10,0,90,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
168,70,72,wt_pom1D_01_20_R3D_REF_dv_trk,7,7,gcn,7,0,42,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
169,75,77,wt_pom1D_01_20_R3D_REF_dv_trk,7,7,gcn,7,0,42,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
170,93,94,wt_pom1D_01_20_R3D_REF_dv_trk,10,10,gcn,10,0,90,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
171,124,125,wt_pom1D_01_20_R3D_REF_dv_trk,20,20,gcn,20,0,380,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
172,167,168,wt_pom1D_01_20_R3D_REF_dv_trk,57,59,gcn,55,0,3308,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
173,126,127,wt_pom1D_01_20_R3D_REF_dv_trk,23,24,gcn,22,0,529,1,0.9981884057971014,0.9777777777777777,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
174,99,101,wt_pom1D_01_20_R3D_REF_dv_trk,13,14,gcn,12,0,170,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
175,28,29,wt_pom1D_01_20_R3D_REF_dv_trk,4,4,gcn,4,0,12,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
176,109,110,wt_pom1D_01_20_R3D_REF_dv_trk,17,17,gcn,17,0,272,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
177,53,54,wt_pom1D_01_20_R3D_REF_dv_trk,5,5,gcn,5,0,20,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
178,50,51,wt_pom1D_01_20_R3D_REF_dv_trk,4,4,gcn,4,0,12,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
179,52,54,wt_pom1D_01_20_R3D_REF_dv_trk,4,5,gcn,3,0,17,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
180,48,49,wt_pom1D_01_20_R3D_REF_dv_trk,4,4,gcn,4,0,12,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
181,63,65,wt_pom1D_01_20_R3D_REF_dv_trk,6,6,gcn,6,0,30,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
182,138,140,wt_pom1D_01_20_R3D_REF_dv_trk,30,33,gcn,27,0,963,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
183,168,170,wt_pom1D_01_20_R3D_REF_dv_trk,59,61,gcn,57,0,3542,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
184,104,105,wt_pom1D_01_20_R3D_REF_dv_trk,15,16,gcn,14,0,226,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
185,49,50,wt_pom1D_01_20_R3D_REF_dv_trk,4,4,gcn,4,0,12,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
186,26,27,wt_pom1D_01_20_R3D_REF_dv_trk,3,4,gcn,2,0,10,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
