,index,t1,t2,colony,num_cells1,num_cells2,method,tp,fp,tn,fn,acc,f1,timediff,assgraphs,seed
10169,10169,115,116,colony005,15,17,gcn,15,0,240,0,1.0,1.0,5,geometrical_and_fourier,2
10170,10170,55,57,colony005,8,8,gcn,8,0,56,0,1.0,1.0,10,geometrical_and_fourier,2
10171,10171,75,78,colony006,57,67,gcn,57,0,3762,0,1.0,1.0,15,geometrical_and_fourier,2
10172,10172,66,67,colony000,33,33,gcn,33,0,1056,0,1.0,1.0,5,geometrical_and_fourier,2
10173,10173,89,92,colony000,66,75,gcn,66,0,4884,0,1.0,1.0,15,geometrical_and_fourier,2
10174,10174,115,119,colony005,15,18,gcn,14,1,254,1,0.9925925925925926,0.9333333333333332,20,geometrical_and_fourier,2
10175,10175,50,51,colony006,23,25,gcn,22,1,551,1,0.9965217391304348,0.9565217391304348,5,geometrical_and_fourier,2
10176,10176,159,160,colony005,31,31,gcn,31,0,930,0,1.0,1.0,5,geometrical_and_fourier,2
10177,10177,105,107,colony000,108,121,gcn,106,2,12958,2,0.999693908784818,0.9814814814814816,10,geometrical_and_fourier,2
10178,10178,136,140,colony005,23,24,gcn,23,0,529,0,1.0,1.0,20,geometrical_and_fourier,2
10179,10179,33,36,colony000,12,13,gcn,12,0,144,0,1.0,1.0,15,geometrical_and_fourier,2
10180,10180,117,118,colony005,18,18,gcn,18,0,306,0,1.0,1.0,5,geometrical_and_fourier,2
10181,10181,123,126,colony000,191,202,gcn,181,10,38382,9,0.9995075423772743,0.9501312335958004,15,geometrical_and_fourier,2
10182,10182,108,110,colony006,204,218,gcn,202,2,44266,2,0.9999100557654256,0.9901960784313726,10,geometrical_and_fourier,2
10183,10183,77,80,colony000,46,54,gcn,45,1,2437,1,0.999194847020934,0.9782608695652174,15,geometrical_and_fourier,2
10184,10184,79,81,colony000,52,54,gcn,52,0,2756,0,1.0,1.0,10,geometrical_and_fourier,2
10185,10185,7,8,colony000,4,4,gcn,4,0,12,0,1.0,1.0,5,geometrical_and_fourier,2
10186,10186,89,93,colony006,96,116,gcn,88,8,11032,8,0.9985632183908046,0.9166666666666666,20,geometrical_and_fourier,2
10187,10187,43,46,colony000,14,15,gcn,14,0,196,0,1.0,1.0,15,geometrical_and_fourier,2
10188,10188,60,61,colony005,8,8,gcn,8,0,56,0,1.0,1.0,5,geometrical_and_fourier,2
10189,10189,149,152,colony005,27,28,gcn,27,0,729,0,1.0,1.0,15,geometrical_and_fourier,2
10190,10190,138,139,colony000,290,297,gcn,290,0,85840,0,1.0,1.0,5,geometrical_and_fourier,2
10191,10191,12,15,colony005,3,3,gcn,3,0,6,0,1.0,1.0,15,geometrical_and_fourier,2
10192,10192,172,174,colony005,36,36,gcn,36,0,1260,0,1.0,1.0,10,geometrical_and_fourier,2
10193,10193,83,86,colony006,78,85,gcn,76,2,6550,2,0.9993966817496228,0.9743589743589745,15,geometrical_and_fourier,2
10194,10194,141,145,colony000,316,354,gcn,292,24,111524,24,0.9995709075305728,0.9240506329113924,20,geometrical_and_fourier,2
10195,10195,91,93,colony006,107,116,gcn,107,0,12305,0,1.0,1.0,10,geometrical_and_fourier,2
10196,10196,22,23,colony000,8,8,gcn,8,0,56,0,1.0,1.0,5,geometrical_and_fourier,2
10197,10197,107,110,colony005,14,14,gcn,14,0,182,0,1.0,1.0,15,geometrical_and_fourier,2
10198,10198,82,86,colony006,74,85,gcn,68,6,6210,6,0.9980922098569156,0.918918918918919,20,geometrical_and_fourier,2
10199,10199,141,145,colony005,24,24,gcn,24,0,552,0,1.0,1.0,20,geometrical_and_fourier,2
10200,10200,9,11,colony006,6,6,gcn,6,0,30,0,1.0,1.0,10,geometrical_and_fourier,2
10201,10201,89,91,colony000,66,73,gcn,66,0,4752,0,1.0,1.0,10,geometrical_and_fourier,2
10202,10202,27,28,colony006,10,10,gcn,10,0,90,0,1.0,1.0,5,geometrical_and_fourier,2
10203,10203,30,32,colony000,8,10,gcn,8,0,72,0,1.0,1.0,10,geometrical_and_fourier,2
10204,10204,47,50,colony006,19,23,gcn,19,0,418,0,1.0,1.0,15,geometrical_and_fourier,2
10205,10205,77,80,colony006,64,70,gcn,63,1,4415,1,0.9995535714285714,0.984375,15,geometrical_and_fourier,2
10206,10206,140,141,colony005,24,24,gcn,24,0,552,0,1.0,1.0,5,geometrical_and_fourier,2
10207,10207,5,8,colony005,3,3,gcn,3,0,6,0,1.0,1.0,15,geometrical_and_fourier,2
10208,10208,31,33,colony000,8,12,gcn,7,1,87,1,0.9791666666666666,0.875,10,geometrical_and_fourier,2
10209,10209,143,144,colony005,24,24,gcn,24,0,552,0,1.0,1.0,5,geometrical_and_fourier,2
10210,10210,35,36,colony000,13,13,gcn,13,0,156,0,1.0,1.0,5,geometrical_and_fourier,2
10211,10211,115,116,colony000,148,154,gcn,148,0,22644,0,1.0,1.0,5,geometrical_and_fourier,2
10212,10212,48,51,colony000,18,19,gcn,17,1,323,1,0.9941520467836256,0.9444444444444444,15,geometrical_and_fourier,2
10213,10213,90,94,colony000,69,76,gcn,69,0,5175,0,1.0,1.0,20,geometrical_and_fourier,2
10214,10214,153,154,colony005,28,28,gcn,28,0,756,0,1.0,1.0,5,geometrical_and_fourier,2
10215,10215,97,99,colony006,131,144,gcn,131,0,18733,0,1.0,1.0,10,geometrical_and_fourier,2
10216,10216,21,23,colony005,3,4,gcn,3,0,9,0,1.0,1.0,10,geometrical_and_fourier,2
10217,10217,56,57,colony000,23,23,gcn,23,0,506,0,1.0,1.0,5,geometrical_and_fourier,2
10218,10218,69,73,colony006,47,52,gcn,47,0,2397,0,1.0,1.0,20,geometrical_and_fourier,2
10219,10219,130,134,colony000,235,257,gcn,229,6,60155,5,0.9998178657173608,0.976545842217484,20,geometrical_and_fourier,2
10220,10220,109,113,colony005,14,15,gcn,14,0,196,0,1.0,1.0,20,geometrical_and_fourier,2
10221,10221,128,131,colony000,218,236,gcn,212,6,51224,6,0.999766754781527,0.9724770642201837,15,geometrical_and_fourier,2
10222,10222,47,49,colony006,19,22,gcn,19,0,399,0,1.0,1.0,10,geometrical_and_fourier,2
10223,10223,13,17,colony000,4,4,gcn,4,0,12,0,1.0,1.0,20,geometrical_and_fourier,2
10224,10224,7,10,colony005,3,3,gcn,3,0,6,0,1.0,1.0,15,geometrical_and_fourier,2
10225,10225,114,116,colony005,15,17,gcn,15,0,240,0,1.0,1.0,10,geometrical_and_fourier,2
10226,10226,19,21,colony006,7,8,gcn,7,0,49,0,1.0,1.0,10,geometrical_and_fourier,2
10227,10227,18,21,colony005,3,3,gcn,3,0,6,0,1.0,1.0,15,geometrical_and_fourier,2
10228,10228,175,178,colony005,37,38,gcn,37,0,1369,0,1.0,1.0,15,geometrical_and_fourier,2
10229,10229,12,14,colony006,6,6,gcn,6,0,30,0,1.0,1.0,10,geometrical_and_fourier,2
10230,10230,33,37,colony006,12,14,gcn,11,1,155,1,0.988095238095238,0.9166666666666666,20,geometrical_and_fourier,2
10231,10231,17,20,colony005,3,3,gcn,3,0,6,0,1.0,1.0,15,geometrical_and_fourier,2
10232,10232,83,85,colony000,57,61,gcn,55,2,3419,1,0.999137187230371,0.9734513274336284,10,geometrical_and_fourier,2
10233,10233,9,10,colony006,6,6,gcn,6,0,30,0,1.0,1.0,5,geometrical_and_fourier,2
10234,10234,104,105,colony000,107,108,gcn,107,0,11449,0,1.0,1.0,5,geometrical_and_fourier,2
10235,10235,151,153,colony005,28,28,gcn,28,0,756,0,1.0,1.0,10,geometrical_and_fourier,2
10236,10236,126,127,colony005,21,22,gcn,21,0,441,0,1.0,1.0,5,geometrical_and_fourier,2
10237,10237,0,4,colony000,4,4,gcn,4,0,12,0,1.0,1.0,20,geometrical_and_fourier,2
10238,10238,98,100,colony005,12,13,gcn,12,0,144,0,1.0,1.0,10,geometrical_and_fourier,2
10239,10239,29,33,colony000,8,12,gcn,7,1,87,1,0.9791666666666666,0.875,20,geometrical_and_fourier,2
10240,10240,64,66,colony005,9,9,gcn,9,0,72,0,1.0,1.0,10,geometrical_and_fourier,2
10241,10241,14,15,colony006,6,6,gcn,6,0,30,0,1.0,1.0,5,geometrical_and_fourier,2
10242,10242,22,25,colony000,8,8,gcn,8,0,56,0,1.0,1.0,15,geometrical_and_fourier,2
10243,10243,75,79,colony000,44,52,gcn,44,0,2244,0,1.0,1.0,20,geometrical_and_fourier,2
10244,10244,40,42,colony000,14,14,gcn,14,0,182,0,1.0,1.0,10,geometrical_and_fourier,2
10245,10245,89,90,colony000,66,69,gcn,66,0,4488,0,1.0,1.0,5,geometrical_and_fourier,2
10246,10246,135,137,colony005,23,23,gcn,23,0,506,0,1.0,1.0,10,geometrical_and_fourier,2
10247,10247,85,88,colony005,10,11,gcn,10,0,100,0,1.0,1.0,15,geometrical_and_fourier,2
10248,10248,52,53,colony000,20,22,gcn,20,0,420,0,1.0,1.0,5,geometrical_and_fourier,2
10249,10249,90,93,colony000,69,76,gcn,69,0,5175,0,1.0,1.0,15,geometrical_and_fourier,2
10250,10250,110,114,colony006,218,262,gcn,158,60,56838,60,0.997899012535892,0.7247706422018348,20,geometrical_and_fourier,2
10251,10251,40,44,colony005,7,7,gcn,7,0,42,0,1.0,1.0,20,geometrical_and_fourier,2
10252,10252,28,30,colony000,8,8,gcn,8,0,56,0,1.0,1.0,10,geometrical_and_fourier,2
10253,10253,169,171,colony005,36,36,gcn,36,0,1260,0,1.0,1.0,10,geometrical_and_fourier,2
10254,10254,48,52,colony006,20,26,gcn,19,1,499,1,0.9961538461538462,0.95,20,geometrical_and_fourier,2
10255,10255,142,146,colony005,24,24,gcn,24,0,552,0,1.0,1.0,20,geometrical_and_fourier,2
10256,10256,99,101,colony005,12,14,gcn,12,0,156,0,1.0,1.0,10,geometrical_and_fourier,2
10257,10257,87,88,colony000,63,66,gcn,63,0,4095,0,1.0,1.0,5,geometrical_and_fourier,2
10258,10258,2,4,colony006,3,3,gcn,3,0,6,0,1.0,1.0,10,geometrical_and_fourier,2
10259,10259,10,13,colony006,6,6,gcn,6,0,30,0,1.0,1.0,15,geometrical_and_fourier,2
10260,10260,6,8,colony000,4,4,gcn,4,0,12,0,1.0,1.0,10,geometrical_and_fourier,2
10261,10261,21,25,colony006,8,9,gcn,8,0,64,0,1.0,1.0,20,geometrical_and_fourier,2
10262,10262,127,128,colony005,22,23,gcn,22,0,484,0,1.0,1.0,5,geometrical_and_fourier,2
10263,10263,90,92,colony000,69,75,gcn,69,0,5106,0,1.0,1.0,10,geometrical_and_fourier,2
10264,10264,140,143,colony000,311,339,gcn,305,6,105112,6,0.9998861793244744,0.9807073954983924,15,geometrical_and_fourier,2
10265,10265,23,25,colony005,4,4,gcn,4,0,12,0,1.0,1.0,10,geometrical_and_fourier,2
10266,10266,179,180,colony005,38,38,gcn,38,0,1406,0,1.0,1.0,5,geometrical_and_fourier,2
10267,10267,31,32,colony000,8,10,gcn,8,0,72,0,1.0,1.0,5,geometrical_and_fourier,2
10268,10268,16,18,colony006,6,7,gcn,6,0,36,0,1.0,1.0,10,geometrical_and_fourier,2
10269,10269,46,49,colony005,7,8,gcn,7,0,49,0,1.0,1.0,15,geometrical_and_fourier,2
10270,10270,91,95,colony006,107,123,gcn,98,9,13045,9,0.998632322771826,0.9158878504672896,20,geometrical_and_fourier,2
10271,10271,97,101,colony005,12,14,gcn,12,0,156,0,1.0,1.0,20,geometrical_and_fourier,2
10272,10272,93,96,colony006,116,127,gcn,112,4,14612,4,0.9994569644311704,0.9655172413793104,15,geometrical_and_fourier,2
10273,10273,78,82,colony005,10,10,gcn,10,0,90,0,1.0,1.0,20,geometrical_and_fourier,2
10274,10274,62,64,colony006,36,41,gcn,36,0,1440,0,1.0,1.0,10,geometrical_and_fourier,2
10275,10275,36,37,colony000,13,13,gcn,13,0,156,0,1.0,1.0,5,geometrical_and_fourier,2
10276,10276,93,95,colony005,11,12,gcn,11,0,121,0,1.0,1.0,10,geometrical_and_fourier,2
10277,10277,66,67,colony006,43,43,gcn,43,0,1806,0,1.0,1.0,5,geometrical_and_fourier,2
10278,10278,129,131,colony000,227,236,gcn,225,2,53343,2,0.9999253341297692,0.9911894273127754,10,geometrical_and_fourier,2
10279,10279,34,36,colony000,12,13,gcn,12,0,144,0,1.0,1.0,10,geometrical_and_fourier,2
10280,10280,12,16,colony005,3,3,gcn,3,0,6,0,1.0,1.0,20,geometrical_and_fourier,2
10281,10281,116,117,colony006,279,294,gcn,276,3,81744,3,0.9999268524614148,0.989247311827957,5,geometrical_and_fourier,2
10282,10282,103,105,colony006,167,184,gcn,167,0,30561,0,1.0,1.0,10,geometrical_and_fourier,2
10283,10283,92,96,colony000,75,79,gcn,75,0,5850,0,1.0,1.0,20,geometrical_and_fourier,2
10284,10284,112,115,colony006,237,267,gcn,206,31,63011,31,0.9990202120766764,0.869198312236287,15,geometrical_and_fourier,2
10285,10285,21,25,colony005,3,4,gcn,3,0,9,0,1.0,1.0,20,geometrical_and_fourier,2
10286,10286,133,137,colony005,23,23,gcn,23,0,506,0,1.0,1.0,20,geometrical_and_fourier,2
10287,10287,44,48,colony006,17,20,gcn,16,1,322,1,0.9941176470588236,0.9411764705882352,20,geometrical_and_fourier,2
10288,10288,69,73,colony000,38,41,gcn,38,0,1520,0,1.0,1.0,20,geometrical_and_fourier,2
10289,10289,161,162,colony005,31,33,gcn,31,0,992,0,1.0,1.0,5,geometrical_and_fourier,2
10290,10290,99,101,colony006,144,157,gcn,144,0,22464,0,1.0,1.0,10,geometrical_and_fourier,2
10291,10291,68,71,colony005,9,9,gcn,9,0,72,0,1.0,1.0,15,geometrical_and_fourier,2
10292,10292,144,145,colony005,24,24,gcn,24,0,552,0,1.0,1.0,5,geometrical_and_fourier,2
10293,10293,50,53,colony000,19,22,gcn,19,0,399,0,1.0,1.0,15,geometrical_and_fourier,2
10294,10294,35,37,colony005,6,6,gcn,6,0,30,0,1.0,1.0,10,geometrical_and_fourier,2
10295,10295,84,85,colony000,60,61,gcn,59,1,3600,0,0.999726775956284,0.9915966386554622,5,geometrical_and_fourier,2
10296,10296,43,44,colony000,14,14,gcn,14,0,182,0,1.0,1.0,5,geometrical_and_fourier,2
10297,10297,22,23,colony006,8,9,gcn,8,0,64,0,1.0,1.0,5,geometrical_and_fourier,2
10298,10298,2,4,colony000,4,4,gcn,4,0,12,0,1.0,1.0,10,geometrical_and_fourier,2
10299,10299,70,74,colony006,47,54,gcn,47,0,2491,0,1.0,1.0,20,geometrical_and_fourier,2
10300,10300,73,76,colony006,52,60,gcn,51,1,3067,1,0.9993589743589744,0.9807692307692308,15,geometrical_and_fourier,2
10301,10301,106,109,colony000,117,125,gcn,116,1,14507,1,0.999863247863248,0.9914529914529916,15,geometrical_and_fourier,2
10302,10302,143,146,colony005,24,24,gcn,24,0,552,0,1.0,1.0,15,geometrical_and_fourier,2
10303,10303,83,86,colony000,57,61,gcn,55,2,3419,1,0.999137187230371,0.9734513274336284,15,geometrical_and_fourier,2
10304,10304,78,80,colony000,50,54,gcn,50,0,2650,0,1.0,1.0,10,geometrical_and_fourier,2
10305,10305,111,112,colony006,229,237,gcn,229,0,54044,0,1.0,1.0,5,geometrical_and_fourier,2
10306,10306,124,128,colony005,21,23,gcn,21,0,462,0,1.0,1.0,20,geometrical_and_fourier,2
10307,10307,92,93,colony000,75,76,gcn,75,0,5625,0,1.0,1.0,5,geometrical_and_fourier,2
10308,10308,98,102,colony005,12,14,gcn,12,0,156,0,1.0,1.0,20,geometrical_and_fourier,2
10309,10309,142,143,colony000,328,339,gcn,328,0,110864,0,1.0,1.0,5,geometrical_and_fourier,2
10310,10310,32,35,colony005,5,6,gcn,5,0,25,0,1.0,1.0,15,geometrical_and_fourier,2
10311,10311,29,30,colony000,8,8,gcn,8,0,56,0,1.0,1.0,5,geometrical_and_fourier,2
10312,10312,71,73,colony005,9,9,gcn,9,0,72,0,1.0,1.0,10,geometrical_and_fourier,2
10313,10313,72,74,colony005,9,10,gcn,9,0,81,0,1.0,1.0,10,geometrical_and_fourier,2
10314,10314,77,78,colony000,46,50,gcn,46,0,2254,0,1.0,1.0,5,geometrical_and_fourier,2
10315,10315,103,107,colony006,167,200,gcn,125,42,33191,42,0.9974850299401198,0.7485029940119761,20,geometrical_and_fourier,2
10316,10316,99,102,colony005,12,14,gcn,12,0,156,0,1.0,1.0,15,geometrical_and_fourier,2
10317,10317,112,113,colony006,237,251,gcn,237,0,59250,0,1.0,1.0,5,geometrical_and_fourier,2
10318,10318,56,59,colony005,8,8,gcn,8,0,56,0,1.0,1.0,15,geometrical_and_fourier,2
10319,10319,37,39,colony006,14,16,gcn,14,0,210,0,1.0,1.0,10,geometrical_and_fourier,2
10320,10320,54,58,colony000,22,24,gcn,22,0,506,0,1.0,1.0,20,geometrical_and_fourier,2
10321,10321,58,61,colony000,24,26,gcn,24,0,600,0,1.0,1.0,15,geometrical_and_fourier,2
10322,10322,92,96,colony006,112,127,gcn,105,7,14105,7,0.999015748031496,0.9375,20,geometrical_and_fourier,2
10323,10323,47,48,colony006,19,20,gcn,19,0,361,0,1.0,1.0,5,geometrical_and_fourier,2
10324,10324,173,175,colony005,36,37,gcn,36,0,1296,0,1.0,1.0,10,geometrical_and_fourier,2
10325,10325,6,7,colony000,4,4,gcn,4,0,12,0,1.0,1.0,5,geometrical_and_fourier,2
10326,10326,40,43,colony000,14,14,gcn,14,0,182,0,1.0,1.0,15,geometrical_and_fourier,2
10327,10327,8,12,colony006,5,6,gcn,5,0,25,0,1.0,1.0,20,geometrical_and_fourier,2
10328,10328,119,122,colony005,18,21,gcn,18,0,360,0,1.0,1.0,15,geometrical_and_fourier,2
10329,10329,4,8,colony000,4,4,gcn,4,0,12,0,1.0,1.0,20,geometrical_and_fourier,2
10330,10330,101,102,colony000,100,103,gcn,100,0,10200,0,1.0,1.0,5,geometrical_and_fourier,2
10331,10331,99,102,colony006,144,164,gcn,143,1,23471,1,0.9999153116531164,0.9930555555555556,15,geometrical_and_fourier,2
10332,10332,17,19,colony005,3,3,gcn,3,0,6,0,1.0,1.0,10,geometrical_and_fourier,2
10333,10333,91,94,colony000,73,76,gcn,73,0,5475,0,1.0,1.0,15,geometrical_and_fourier,2
10334,10334,151,154,colony005,28,28,gcn,28,0,756,0,1.0,1.0,15,geometrical_and_fourier,2
10335,10335,41,42,colony000,14,14,gcn,14,0,182,0,1.0,1.0,5,geometrical_and_fourier,2
10336,10336,140,142,colony000,311,328,gcn,311,0,101697,0,1.0,1.0,10,geometrical_and_fourier,2
10337,10337,48,50,colony000,18,19,gcn,17,1,323,1,0.9941520467836256,0.9444444444444444,10,geometrical_and_fourier,2
10338,10338,98,99,colony005,12,12,gcn,12,0,132,0,1.0,1.0,5,geometrical_and_fourier,2
10339,10339,56,60,colony000,23,26,gcn,22,1,574,1,0.9966555183946488,0.9565217391304348,20,geometrical_and_fourier,2
10340,10340,103,104,colony006,167,177,gcn,167,0,29392,0,1.0,1.0,5,geometrical_and_fourier,2
10341,10341,104,106,colony006,177,191,gcn,175,2,33628,2,0.9998816813086048,0.9887005649717514,10,geometrical_and_fourier,2
10342,10342,127,131,colony005,22,23,gcn,22,0,484,0,1.0,1.0,20,geometrical_and_fourier,2
10343,10343,55,59,colony000,23,26,gcn,23,0,575,0,1.0,1.0,20,geometrical_and_fourier,2
10344,10344,44,48,colony005,7,8,gcn,7,0,49,0,1.0,1.0,20,geometrical_and_fourier,2
10345,10345,121,124,colony005,21,21,gcn,21,0,420,0,1.0,1.0,15,geometrical_and_fourier,2
10346,10346,74,77,colony000,44,46,gcn,43,1,1980,0,0.9995059288537548,0.9885057471264368,15,geometrical_and_fourier,2
10347,10347,3,7,colony000,4,4,gcn,4,0,12,0,1.0,1.0,20,geometrical_and_fourier,2
10348,10348,106,108,colony006,191,204,gcn,190,1,38772,1,0.9999486705677036,0.9947643979057592,10,geometrical_and_fourier,2
10349,10349,13,15,colony006,6,6,gcn,6,0,30,0,1.0,1.0,10,geometrical_and_fourier,2
10350,10350,108,112,colony005,14,15,gcn,14,0,196,0,1.0,1.0,20,geometrical_and_fourier,2
10351,10351,59,61,colony005,8,8,gcn,8,0,56,0,1.0,1.0,10,geometrical_and_fourier,2
10352,10352,58,60,colony006,30,33,gcn,30,0,960,0,1.0,1.0,10,geometrical_and_fourier,2
10353,10353,122,124,colony005,21,21,gcn,21,0,420,0,1.0,1.0,10,geometrical_and_fourier,2
10354,10354,77,79,colony006,64,68,gcn,64,0,4288,0,1.0,1.0,10,geometrical_and_fourier,2
10355,10355,43,45,colony006,17,17,gcn,17,0,272,0,1.0,1.0,10,geometrical_and_fourier,2
10356,10356,100,104,colony006,148,177,gcn,126,22,26026,22,0.9983203542525576,0.8513513513513513,20,geometrical_and_fourier,2
10357,10357,24,25,colony006,9,9,gcn,9,0,72,0,1.0,1.0,5,geometrical_and_fourier,2
10358,10358,162,166,colony005,33,35,gcn,32,1,1121,1,0.9982683982683984,0.9696969696969696,20,geometrical_and_fourier,2
10359,10359,26,30,colony000,8,8,gcn,8,0,56,0,1.0,1.0,20,geometrical_and_fourier,2
10360,10360,29,30,colony005,4,5,gcn,4,0,16,0,1.0,1.0,5,geometrical_and_fourier,2
10361,10361,126,127,colony000,202,211,gcn,202,0,42420,0,1.0,1.0,5,geometrical_and_fourier,2
10362,10362,116,120,colony005,17,19,gcn,16,1,305,1,0.9938080495356038,0.9411764705882352,20,geometrical_and_fourier,2
10363,10363,45,46,colony006,17,18,gcn,17,0,289,0,1.0,1.0,5,geometrical_and_fourier,2
10364,10364,1,5,colony005,2,3,gcn,2,0,4,0,1.0,1.0,20,geometrical_and_fourier,2
10365,10365,25,27,colony006,9,10,gcn,9,0,81,0,1.0,1.0,10,geometrical_and_fourier,2
10366,10366,74,75,colony005,10,10,gcn,10,0,90,0,1.0,1.0,5,geometrical_and_fourier,2
10367,10367,39,42,colony006,16,17,gcn,16,0,256,0,1.0,1.0,15,geometrical_and_fourier,2
10368,10368,21,25,colony000,7,8,gcn,7,0,49,0,1.0,1.0,20,geometrical_and_fourier,2
10369,10369,152,153,colony005,28,28,gcn,28,0,756,0,1.0,1.0,5,geometrical_and_fourier,2
10370,10370,165,168,colony005,34,35,gcn,34,0,1156,0,1.0,1.0,15,geometrical_and_fourier,2
10371,10371,39,41,colony000,14,14,gcn,14,0,182,0,1.0,1.0,10,geometrical_and_fourier,2
10372,10372,56,59,colony006,29,32,gcn,29,0,899,0,1.0,1.0,15,geometrical_and_fourier,2
10373,10373,24,28,colony005,4,4,gcn,4,0,12,0,1.0,1.0,20,geometrical_and_fourier,2
10374,10374,45,46,colony005,7,7,gcn,7,0,42,0,1.0,1.0,5,geometrical_and_fourier,2
10375,10375,39,42,colony005,7,7,gcn,7,0,42,0,1.0,1.0,15,geometrical_and_fourier,2
10376,10376,141,143,colony000,316,339,gcn,312,4,106804,4,0.9999253201896868,0.9873417721518988,10,geometrical_and_fourier,2
10377,10377,124,125,colony000,197,199,gcn,197,0,39006,0,1.0,1.0,5,geometrical_and_fourier,2
10378,10378,133,134,colony000,250,257,gcn,250,0,64000,0,1.0,1.0,5,geometrical_and_fourier,2
10379,10379,0,4,colony006,3,3,gcn,3,0,6,0,1.0,1.0,20,geometrical_and_fourier,2
10380,10380,7,10,colony006,4,6,gcn,4,0,20,0,1.0,1.0,15,geometrical_and_fourier,2
10381,10381,77,81,colony005,10,10,gcn,10,0,90,0,1.0,1.0,20,geometrical_and_fourier,2
10382,10382,108,111,colony006,204,229,gcn,197,7,46505,7,0.999700316807946,0.965686274509804,15,geometrical_and_fourier,2
10383,10383,37,38,colony006,14,14,gcn,14,0,182,0,1.0,1.0,5,geometrical_and_fourier,2
10384,10384,54,58,colony005,8,8,gcn,8,0,56,0,1.0,1.0,20,geometrical_and_fourier,2
10385,10385,76,79,colony000,44,52,gcn,44,0,2244,0,1.0,1.0,15,geometrical_and_fourier,2
10386,10386,76,80,colony000,44,54,gcn,44,0,2332,0,1.0,1.0,20,geometrical_and_fourier,2
10387,10387,122,123,colony005,21,21,gcn,21,0,420,0,1.0,1.0,5,geometrical_and_fourier,2
10388,10388,40,41,colony000,14,14,gcn,14,0,182,0,1.0,1.0,5,geometrical_and_fourier,2
10389,10389,51,55,colony006,25,28,gcn,24,1,674,1,0.9971428571428572,0.96,20,geometrical_and_fourier,2
10390,10390,19,22,colony005,3,3,gcn,3,0,6,0,1.0,1.0,15,geometrical_and_fourier,2
10391,10391,79,82,colony006,68,74,gcn,66,2,4962,2,0.9992050874403816,0.9705882352941176,15,geometrical_and_fourier,2
10392,10392,90,94,colony005,11,12,gcn,11,0,121,0,1.0,1.0,20,geometrical_and_fourier,2
10393,10393,117,119,colony005,18,18,gcn,18,0,306,0,1.0,1.0,10,geometrical_and_fourier,2
10394,10394,129,131,colony005,23,23,gcn,23,0,506,0,1.0,1.0,10,geometrical_and_fourier,2
10395,10395,74,76,colony006,54,60,gcn,54,0,3186,0,1.0,1.0,10,geometrical_and_fourier,2
10396,10396,57,61,colony005,8,8,gcn,8,0,56,0,1.0,1.0,20,geometrical_and_fourier,2
10397,10397,77,79,colony000,46,52,gcn,46,0,2346,0,1.0,1.0,10,geometrical_and_fourier,2
10398,10398,47,51,colony000,16,19,gcn,15,1,287,1,0.993421052631579,0.9375,20,geometrical_and_fourier,2
10399,10399,84,87,colony005,10,10,gcn,10,0,90,0,1.0,1.0,15,geometrical_and_fourier,2
10400,10400,7,8,colony005,3,3,gcn,3,0,6,0,1.0,1.0,5,geometrical_and_fourier,2
10401,10401,53,57,colony000,22,23,gcn,22,0,484,0,1.0,1.0,20,geometrical_and_fourier,2
10402,10402,160,164,colony005,31,34,gcn,31,0,1023,0,1.0,1.0,20,geometrical_and_fourier,2
10403,10403,76,79,colony005,10,10,gcn,10,0,90,0,1.0,1.0,15,geometrical_and_fourier,2
10404,10404,61,62,colony005,8,8,gcn,8,0,56,0,1.0,1.0,5,geometrical_and_fourier,2
10405,10405,11,12,colony005,3,3,gcn,3,0,6,0,1.0,1.0,5,geometrical_and_fourier,2
10406,10406,69,73,colony005,9,9,gcn,9,0,72,0,1.0,1.0,20,geometrical_and_fourier,2
10407,10407,108,112,colony006,204,237,gcn,168,36,48108,36,0.9985107967237528,0.8235294117647058,20,geometrical_and_fourier,2
10408,10408,33,36,colony005,5,6,gcn,5,0,25,0,1.0,1.0,15,geometrical_and_fourier,2
10409,10409,40,43,colony005,7,7,gcn,7,0,42,0,1.0,1.0,15,geometrical_and_fourier,2
